evolution$generation,evolution$evaluated,seed,generator,objective$c1avg,objective$c1std,objective$c2avg,objective$c2std,objective$c3avg,objective$c3std,generator,seed,c3avg,c2avg,c1avg,c3std,c2std,c1std
300,300,27325.766788088906,zipf,0.8431055417468325,0.08191844075524049,0.7956683549391282,0.1042877398563324,86.68631564585749,7.393993262133304,zipf,27325.766788088906,86.68631564585749,0.7956683549391282,0.8431055417468325,7.393993262133304,0.1042877398563324,0.08191844075524049
300,300,16836.06462743692,random,0.6467655628640878,0.08347421118091743,0.6755160457420587,0.1305599398460557,17.59693831469184,12.470893881789083,random,16836.06462743692,17.59693831469184,0.6755160457420587,0.6467655628640878,12.470893881789083,0.1305599398460557,0.08347421118091743
300,300,54610.705632858444,split,0.7994732758377614,0.06809195974309924,0.052313270101654166,0.0401987551074778,80.06853651193542,3.0701800299285873,split,54610.705632858444,80.06853651193542,0.052313270101654166,0.7994732758377614,3.0701800299285873,0.0401987551074778,0.06809195974309924
300,300,31528.406954077072,uniform,0.5936707621405123,0.34012823957981053,0.6315844190692429,0.16511889657467935,9.837703532109089,12.555310870251787,uniform,31528.406954077072,9.837703532109089,0.6315844190692429,0.5936707621405123,12.555310870251787,0.16511889657467935,0.34012823957981053
300,300,48508.219409855345,uniform,0.08749934745191505,0.029011262788776953,0.9177202233003515,0.08529510751154923,64.40746385903901,5.711840430537714,uniform,48508.219409855345,64.40746385903901,0.9177202233003515,0.08749934745191505,5.711840430537714,0.08529510751154923,0.029011262788776953
300,300,93644.46309757876,zipf,0.8039367927011769,0.17233686272614662,0.6590748815324222,0.2449152603689819,73.82014520285135,27.532710152926565,zipf,93644.46309757876,73.82014520285135,0.6590748815324222,0.8039367927011769,27.532710152926565,0.2449152603689819,0.17233686272614662
300,300,-100000.0,random,0.38413598776815233,0.04415975071374766,0.12320390236751365,0.051603035253490276,19.047537246385698,2.615116421769353,random,-100000.0,19.047537246385698,0.12320390236751365,0.38413598776815233,2.615116421769353,0.051603035253490276,0.04415975071374766
300,300,-41872.960559875064,uniform,0.2565734152221028,0.42962581455578475,0.06369872397328598,0.126917418455233,24.028229657927124,39.507580406322205,uniform,-41872.960559875064,24.028229657927124,0.06369872397328598,0.2565734152221028,39.507580406322205,0.126917418455233,0.42962581455578475
300,300,65384.10583841131,split,0.4473976727647509,0.3229150129314614,0.19232784173103717,0.03463633635216953,40.39841044670668,12.392046805532104,split,65384.10583841131,40.39841044670668,0.19232784173103717,0.4473976727647509,12.392046805532104,0.03463633635216953,0.3229150129314614
300,300,-65894.31948121177,uniform,0.0810647737357638,0.19953629068423615,0.08627202206159393,0.23244986373691212,10.09248758488139,24.619405559994817,uniform,-65894.31948121177,10.09248758488139,0.08627202206159393,0.0810647737357638,24.619405559994817,0.23244986373691212,0.19953629068423615
300,300,48503.53193401283,random,0.47443384337861233,0.29663781871467654,0.46408152706313927,0.330342839001509,53.498404471144816,31.752979124991363,random,48503.53193401283,53.498404471144816,0.46408152706313927,0.47443384337861233,31.752979124991363,0.330342839001509,0.29663781871467654
300,300,89838.85932143367,zipf,0.6940550963535153,0.30091262159888865,0.7374793535990272,0.0737550146448766,31.96433340646014,33.99119605785838,zipf,89838.85932143367,31.96433340646014,0.7374793535990272,0.6940550963535153,33.99119605785838,0.0737550146448766,0.30091262159888865
300,300,31355.32282117341,zipf,0.8394131613816245,0.031146550977343666,0.14757507531992697,0.12831895782934935,46.333882682831465,7.374016859265888,zipf,31355.32282117341,46.333882682831465,0.14757507531992697,0.8394131613816245,7.374016859265888,0.12831895782934935,0.031146550977343666
300,300,63548.45061427218,uniform,0.5671347298527927,0.07690483361825723,0.04576943215747575,0.01835184953134489,30.492987952345707,0.14311259739920215,uniform,63548.45061427218,30.492987952345707,0.04576943215747575,0.5671347298527927,0.14311259739920215,0.01835184953134489,0.07690483361825723
300,300,-100000.0,uniform,0.10415733656867694,0.073470222659587,0.5124365709293429,0.14535746259921717,64.24903033887693,21.33554817712515,uniform,-100000.0,64.24903033887693,0.5124365709293429,0.10415733656867694,21.33554817712515,0.14535746259921717,0.073470222659587
300,300,-626.4746706342848,zipf,0.30397233100299503,0.12263243954514547,0.6292083118473473,0.34983840805067234,76.57029034267752,16.571737995170974,zipf,-626.4746706342848,76.57029034267752,0.6292083118473473,0.30397233100299503,16.571737995170974,0.34983840805067234,0.12263243954514547
300,300,46775.97668871988,zipf,0.6973191487230379,0.19516948858382266,0.7582600855654116,0.1768775476920484,30.57417591643613,24.24106081816178,zipf,46775.97668871988,30.57417591643613,0.7582600855654116,0.6973191487230379,24.24106081816178,0.1768775476920484,0.19516948858382266
300,300,8502.859687820848,zipf,0.3743430758532928,0.2937101338719313,0.4916093784540114,0.4283517700815728,25.490256688804877,21.220703703355305,zipf,8502.859687820848,25.490256688804877,0.4916093784540114,0.3743430758532928,21.220703703355305,0.4283517700815728,0.2937101338719313
300,300,-4745.64649399741,uniform,0.3806313850424128,0.17899072952947492,0.7694294348388944,0.25936470357518127,37.3512888533942,32.83279314357373,uniform,-4745.64649399741,37.3512888533942,0.7694294348388944,0.3806313850424128,32.83279314357373,0.25936470357518127,0.17899072952947492
300,300,13595.563407207374,uniform,0.38777693598972784,0.24372076354399086,0.21904707640112328,0.13893178686964355,67.11388382806183,8.551640607773976,uniform,13595.563407207374,67.11388382806183,0.21904707640112328,0.38777693598972784,8.551640607773976,0.13893178686964355,0.24372076354399086
300,300,-952.4868331003236,zipf,0.3873896994070328,0.33231406088288756,0.39117387946344456,0.33830992184047215,36.18944003253155,34.81399262189609,zipf,-952.4868331003236,36.18944003253155,0.39117387946344456,0.3873896994070328,34.81399262189609,0.33830992184047215,0.33231406088288756
300,300,57275.36543040979,random,0.5132922217096492,0.05991219854675128,0.22712798446920157,0.1610053759321446,38.053432096011775,19.65912519566834,random,57275.36543040979,38.053432096011775,0.22712798446920157,0.5132922217096492,19.65912519566834,0.1610053759321446,0.05991219854675128
300,300,1290.173154487653,random,0.1717608206033007,0.21252794981491302,0.8004079055668296,0.2531931175702737,72.3295259762366,7.082745388512873,random,1290.173154487653,72.3295259762366,0.8004079055668296,0.1717608206033007,7.082745388512873,0.2531931175702737,0.21252794981491302
300,300,83147.27275754191,zipf,0.31863175930755155,0.1754886169322272,0.4604812834167643,0.3951807947100948,32.03067954298,9.365700886202715,zipf,83147.27275754191,32.03067954298,0.4604812834167643,0.31863175930755155,9.365700886202715,0.3951807947100948,0.1754886169322272
300,300,48487.25687737766,split,0.4596332993886758,0.13629826750218163,0.7269966061378511,0.1937217182932737,52.26304065900396,35.99216941578576,split,48487.25687737766,52.26304065900396,0.7269966061378511,0.4596332993886758,35.99216941578576,0.1937217182932737,0.13629826750218163
300,300,15250.530679369142,uniform,0.1568210799280297,0.03413200712080932,0.5691168692787921,0.30764820357771544,33.972018411137704,9.494636100439699,uniform,15250.530679369142,33.972018411137704,0.5691168692787921,0.1568210799280297,9.494636100439699,0.30764820357771544,0.03413200712080932
300,300,-12453.296961428117,split,0.4956923987579009,0.46149911544798644,0.06547186744826276,0.13148350986647342,25.674207254195867,22.92093057762267,split,-12453.296961428117,25.674207254195867,0.06547186744826276,0.4956923987579009,22.92093057762267,0.13148350986647342,0.46149911544798644
300,300,-52989.30049218873,split,0.17323223934157206,0.2898554918493426,0.19306015983191607,0.3125282844177406,16.197030168033546,26.084847051333295,split,-52989.30049218873,16.197030168033546,0.19306015983191607,0.17323223934157206,26.084847051333295,0.3125282844177406,0.2898554918493426
300,300,45765.04468261739,random,0.17269018496383753,0.22089340970073917,0.2600032626347985,0.3485120007715392,0.3671031391173536,3.6174167713669227,random,45765.04468261739,0.3671031391173536,0.2600032626347985,0.17269018496383753,3.6174167713669227,0.3485120007715392,0.22089340970073917
300,300,57849.61238900607,zipf,0.718324550250651,0.2364402001570359,0.5303519643388888,0.18415014763490525,50.471642548326884,13.998088239524154,zipf,57849.61238900607,50.471642548326884,0.5303519643388888,0.718324550250651,13.998088239524154,0.18415014763490525,0.2364402001570359
300,300,41858.79110637863,split,0.5317942462855411,0.033329171382762264,0.44951763887248547,0.029666141550666877,55.729932011263465,16.60713064180408,split,41858.79110637863,55.729932011263465,0.44951763887248547,0.5317942462855411,16.60713064180408,0.029666141550666877,0.033329171382762264
300,300,46855.242351196095,split,0.24036106217086936,0.3057616580997138,0.6413462419205186,0.03411224784743692,37.1856065232823,5.8487870070711026,split,46855.242351196095,37.1856065232823,0.6413462419205186,0.24036106217086936,5.8487870070711026,0.03411224784743692,0.3057616580997138
300,300,-61314.07246822164,uniform,0.6622196424768564,0.14280470322510308,0.8504138916115407,0.18118287589579532,24.794069014158364,13.620012318940992,uniform,-61314.07246822164,24.794069014158364,0.8504138916115407,0.6622196424768564,13.620012318940992,0.18118287589579532,0.14280470322510308
300,300,46250.483972112095,zipf,0.29864879983887854,0.18556714064579205,0.5972143923921248,0.18210909915056347,65.97817805609716,14.280911909072925,zipf,46250.483972112095,65.97817805609716,0.5972143923921248,0.29864879983887854,14.280911909072925,0.18210909915056347,0.18556714064579205
300,300,-46674.30643717746,uniform,0.6409173862115801,0.15911379726292119,0.5796799410648897,0.05387107363805761,21.44836053679033,23.677749651271846,uniform,-46674.30643717746,21.44836053679033,0.5796799410648897,0.6409173862115801,23.677749651271846,0.05387107363805761,0.15911379726292119
300,300,-551.0448282633151,uniform,0.17850889719497257,0.019950715227480938,0.9156225502234533,0.02794952500557934,24.662399560941793,1.7035948800084553,uniform,-551.0448282633151,24.662399560941793,0.9156225502234533,0.17850889719497257,1.7035948800084553,0.02794952500557934,0.019950715227480938
300,300,95534.13119977666,uniform,0.32202350873426666,0.29207309976905843,0.7356016458659793,0.25238541703267797,55.39752574942943,18.774937096764855,uniform,95534.13119977666,55.39752574942943,0.7356016458659793,0.32202350873426666,18.774937096764855,0.25238541703267797,0.29207309976905843
300,300,24105.037128499956,random,0.1294039845199964,0.1784010953253579,0.5145418393713324,0.3652050981036252,60.14599766649104,15.848430684563832,random,24105.037128499956,60.14599766649104,0.5145418393713324,0.1294039845199964,15.848430684563832,0.3652050981036252,0.1784010953253579
300,300,-33532.82812983975,random,0.05926050476601813,0.11410965460467101,0.3753033698578562,0.46298837719970143,5.313171310208543,9.987658945927459,random,-33532.82812983975,5.313171310208543,0.3753033698578562,0.05926050476601813,9.987658945927459,0.46298837719970143,0.11410965460467101
300,300,-10014.29581626036,random,0.2762999511793975,0.3789265292505152,0.17857617594571987,0.029050329809778765,9.830367278044214,10.796437242400161,random,-10014.29581626036,9.830367278044214,0.17857617594571987,0.2762999511793975,10.796437242400161,0.029050329809778765,0.3789265292505152
300,300,-61180.93871834272,random,0.5859609308704548,0.2190940145893152,0.4600827391666796,0.10091163534795661,13.871737871349765,0.8362206097070642,random,-61180.93871834272,13.871737871349765,0.4600827391666796,0.5859609308704548,0.8362206097070642,0.10091163534795661,0.2190940145893152
300,300,41924.98041026571,split,0.23319038044132054,0.04340557512063516,0.45462509265736706,0.4021171465344056,94.00985671360856,1.7650308884905492,split,41924.98041026571,94.00985671360856,0.45462509265736706,0.23319038044132054,1.7650308884905492,0.4021171465344056,0.04340557512063516
300,300,-17157.37727207513,random,0.596929569227107,0.46480310693248167,0.7215631945934738,0.21075943534237374,50.454086059267496,15.141367409200141,random,-17157.37727207513,50.454086059267496,0.7215631945934738,0.596929569227107,15.141367409200141,0.21075943534237374,0.46480310693248167
300,300,-79636.93227494038,random,0.670526869361302,0.21915134278344,0.6558898234400345,0.15582283548535036,86.08270842085824,6.075910033600629,random,-79636.93227494038,86.08270842085824,0.6558898234400345,0.670526869361302,6.075910033600629,0.15582283548535036,0.21915134278344
300,300,-54387.46922081561,split,0.384241998965773,0.26299028630096954,0.34357470607223,0.32932972043187253,49.41442985565791,3.9671281166163146,split,-54387.46922081561,49.41442985565791,0.34357470607223,0.384241998965773,3.9671281166163146,0.32932972043187253,0.26299028630096954
300,300,-12793.923985511428,split,0.30774106280974123,0.4561984577624266,0.1724993612456968,0.25434205653790526,29.867759675998638,44.592858897001754,split,-12793.923985511428,29.867759675998638,0.1724993612456968,0.30774106280974123,44.592858897001754,0.25434205653790526,0.4561984577624266
300,300,-2602.022655021836,random,0.28927707623033233,0.29283301494323155,0.5194506869457397,0.20745194125392874,57.38735395141512,25.45554870936717,random,-2602.022655021836,57.38735395141512,0.5194506869457397,0.28927707623033233,25.45554870936717,0.20745194125392874,0.29283301494323155
300,300,-641.3356730346568,uniform,0.4823244245601426,0.3215390897223724,0.5282229624167178,0.31349617995014206,40.81251593295434,29.61207736896903,uniform,-641.3356730346568,40.81251593295434,0.5282229624167178,0.4823244245601426,29.61207736896903,0.31349617995014206,0.3215390897223724
300,300,-97704.35708546129,zipf,0.31439401230268554,0.3323394542081799,0.2717808687509869,0.3244609946601144,25.62540268918362,31.52186794074677,zipf,-97704.35708546129,25.62540268918362,0.2717808687509869,0.31439401230268554,31.52186794074677,0.3244609946601144,0.3323394542081799
300,300,-619.4477531290613,uniform,0.3402779344627108,0.1874298421704335,0.2073491439116037,0.2265249511821741,52.06877116698928,16.512377443365178,uniform,-619.4477531290613,52.06877116698928,0.2073491439116037,0.3402779344627108,16.512377443365178,0.2265249511821741,0.1874298421704335
300,300,29045.97166796241,zipf,0.6245020639789152,0.1380000169012125,0.7669053976968391,0.23152986980917883,59.40470629321819,25.747669345915675,zipf,29045.97166796241,59.40470629321819,0.7669053976968391,0.6245020639789152,25.747669345915675,0.23152986980917883,0.1380000169012125
300,300,-88041.7224553538,zipf,0.9242371317969988,0.06726409783774671,0.6562827924093484,0.2375761234259506,35.81752657646375,4.130136460280202,zipf,-88041.7224553538,35.81752657646375,0.6562827924093484,0.9242371317969988,4.130136460280202,0.2375761234259506,0.06726409783774671
300,300,-1998.033799676734,random,0.0730218598772841,0.19192820372400765,0.11295732441894443,0.2337757347531091,13.01882274837137,24.51594289266758,random,-1998.033799676734,13.01882274837137,0.11295732441894443,0.0730218598772841,24.51594289266758,0.2337757347531091,0.19192820372400765
300,300,71343.99852410992,split,0.4292022302587768,0.1656415730399116,0.4824825832681735,0.17885746999733668,62.282143913910986,13.761272860095872,split,71343.99852410992,62.282143913910986,0.4824825832681735,0.4292022302587768,13.761272860095872,0.17885746999733668,0.1656415730399116
300,300,-36584.51163965575,uniform,0.4513619075976172,0.22031006771258488,0.46761658266402684,0.052418769844639716,72.65527075437954,34.02520197722676,uniform,-36584.51163965575,72.65527075437954,0.46761658266402684,0.4513619075976172,34.02520197722676,0.052418769844639716,0.22031006771258488
300,300,49729.25139041466,uniform,0.3928808176651726,0.19582370084981432,0.622834072448878,0.07104356356071584,81.69023327210539,11.711272435071988,uniform,49729.25139041466,81.69023327210539,0.622834072448878,0.3928808176651726,11.711272435071988,0.07104356356071584,0.19582370084981432
300,300,-40372.46474317158,zipf,0.2103165740524242,0.33347154336565815,0.2402779070926134,0.40381109709714413,9.065339230961994,12.917084235618432,zipf,-40372.46474317158,9.065339230961994,0.2402779070926134,0.2103165740524242,12.917084235618432,0.40381109709714413,0.33347154336565815
300,300,100000.0,split,0.34859760240925775,0.30552406344176897,0.33811361606276413,0.2964853036659974,42.49981559191539,33.782097770188024,split,100000.0,42.49981559191539,0.33811361606276413,0.34859760240925775,33.782097770188024,0.2964853036659974,0.30552406344176897
300,300,-52986.01182480192,split,0.7756640039787499,0.09969917777379961,0.3690266053890274,0.31802171620176584,28.140595558741232,1.5387781196283925,split,-52986.01182480192,28.140595558741232,0.3690266053890274,0.7756640039787499,1.5387781196283925,0.31802171620176584,0.09969917777379961
300,300,100000.0,zipf,0.19683343874747292,0.07802995334903791,0.2349278455000459,0.10281793315151452,68.49394344415816,12.527262869771132,zipf,100000.0,68.49394344415816,0.2349278455000459,0.19683343874747292,12.527262869771132,0.10281793315151452,0.07802995334903791
300,300,-65219.833002755855,random,0.2868120923024197,0.33136663749238726,0.2923762051024458,0.34630219319584876,26.12207550866879,31.20412513709938,random,-65219.833002755855,26.12207550866879,0.2923762051024458,0.2868120923024197,31.20412513709938,0.34630219319584876,0.33136663749238726
300,300,39984.60108145897,random,0.8361059752230058,0.17397276683529841,0.147867283410208,0.18678678807797247,25.47172298728352,5.424599784979648,random,39984.60108145897,25.47172298728352,0.147867283410208,0.8361059752230058,5.424599784979648,0.18678678807797247,0.17397276683529841
300,300,100000.0,zipf,0.3311770358150233,0.2425366611036982,0.3178990452921553,0.18732086261961076,80.6743964558727,14.360572540563275,zipf,100000.0,80.6743964558727,0.3178990452921553,0.3311770358150233,14.360572540563275,0.18732086261961076,0.2425366611036982
300,300,42828.709130008414,uniform,0.6171286351220275,0.011816469302004915,0.3247760838481617,0.07046446502625119,51.07034444876397,29.31195014157252,uniform,42828.709130008414,51.07034444876397,0.3247760838481617,0.6171286351220275,29.31195014157252,0.07046446502625119,0.011816469302004915
300,300,50517.16227806601,uniform,0.5405306999718222,0.18496255513910045,0.5912234134097856,0.32792057259816876,60.74466521756027,17.13436112809601,uniform,50517.16227806601,60.74466521756027,0.5912234134097856,0.5405306999718222,17.13436112809601,0.32792057259816876,0.18496255513910045
300,300,-725.3968476748123,random,0.278697534674007,0.44189430832388515,0.24643568422722545,0.4052127877958862,17.025787067584798,28.03050279848716,random,-725.3968476748123,17.025787067584798,0.24643568422722545,0.278697534674007,28.03050279848716,0.4052127877958862,0.44189430832388515
300,300,54707.86945359706,uniform,0.491289209645648,0.08278715646210566,0.467362650010066,0.03324375281232099,61.12701397501005,34.862624058665446,uniform,54707.86945359706,61.12701397501005,0.467362650010066,0.491289209645648,34.862624058665446,0.03324375281232099,0.08278715646210566
300,300,-11387.013913923074,uniform,0.38040336634528704,0.2712262787443888,0.5965120347361615,0.29622906165557095,36.14126516977146,26.33262187636549,uniform,-11387.013913923074,36.14126516977146,0.5965120347361615,0.38040336634528704,26.33262187636549,0.29622906165557095,0.2712262787443888
300,300,-8164.694286268277,split,0.735214006374014,0.09902028526222156,0.7314008390823996,0.062169255341462164,52.38370020702566,28.738987526862083,split,-8164.694286268277,52.38370020702566,0.7314008390823996,0.735214006374014,28.738987526862083,0.062169255341462164,0.09902028526222156
300,300,-68219.0147571032,uniform,0.7744855186051663,0.2717836613429395,0.6465320685680114,0.22865260434663934,66.98444263441387,17.4264986943671,uniform,-68219.0147571032,66.98444263441387,0.6465320685680114,0.7744855186051663,17.4264986943671,0.22865260434663934,0.2717836613429395
300,300,-727.3760728275083,uniform,0.2099823673884011,0.07150884039064886,0.6560900914762707,0.056124171491119826,37.21084891750639,1.4634860527962044,uniform,-727.3760728275083,37.21084891750639,0.6560900914762707,0.2099823673884011,1.4634860527962044,0.056124171491119826,0.07150884039064886
300,300,14699.828735115196,uniform,0.33106530018877806,0.22034190629711117,0.8003742481292511,0.26583068975764557,49.82501026852831,18.310783916428424,uniform,14699.828735115196,49.82501026852831,0.8003742481292511,0.33106530018877806,18.310783916428424,0.26583068975764557,0.22034190629711117
